sample_id,u_demand,u_isru,u_price,demand_increase,isru_reduction,coupled_isru_reduction,price_deviation
2067,0.3397054016410599,0.6420851227414153,0.2458539984381789,0.006794108032821198,0.012841702454828305,0.006794108032821198,-0.05082920031236422
2068,0.6143038426646173,0.2680322412539319,0.9499045138953046,0.012286076853292346,0.005360644825078638,0.012286076853292346,0.08998090277906093
2069,0.17379842891639508,0.11686045092109998,0.08281044838600837,0.0034759685783279015,0.0023372090184219994,0.0034759685783279015,-0.08343791032279833
2070,0.13233869357029082,0.6852896507328972,0.8264226402747691,0.0026467738714058167,0.013705793014657944,0.0026467738714058167,0.06528452805495381
2071,0.5742609669357122,0.11359706839220618,0.04805861817218959,0.011485219338714244,0.0022719413678441236,0.011485219338714244,-0.09038827636556208
2072,0.37105614008897025,0.3679600335459803,0.9191606659775904,0.0074211228017794055,0.007359200670919606,0.0074211228017794055,0.08383213319551808
2073,0.6838161156066704,0.12190619090069077,0.2771986215391081,0.013676322312133409,0.0024381238180138155,0.013676322312133409,-0.04456027569217838
2074,0.5851523000732026,0.06670474576257224,0.6246038073035237,0.011703046001464053,0.0013340949152514448,0.011703046001464053,0.024920761460704745
2075,0.35513914634134913,0.8519252200444877,0.830667996153009,0.0071027829268269825,0.017038504400889755,0.0071027829268269825,0.0661335992306018
2076,0.1880816401287474,0.29068653981679915,0.24708917599099067,0.003761632802574948,0.005813730796335983,0.003761632802574948,-0.05058216480180187
2077,0.519263675915008,0.6387679030716223,0.32451633993905793,0.01038527351830016,0.012775358061432446,0.01038527351830016,-0.035096732012188415
2078,0.6004440119176359,0.6821521385838952,0.3840962146365142,0.012008880238352717,0.013643042771677905,0.012008880238352717,-0.023180757072697157
2079,0.5479912423818928,0.678278910879592,0.0318958013506101,0.010959824847637856,0.01356557821759184,0.010959824847637856,-0.09362083972987799
2080,0.09380027430620408,0.4409494063595507,0.4844995184369797,0.0018760054861240816,0.008818988127191014,0.0018760054861240816,-0.0031000963126040617
2081,0.34570871725475527,0.5651504367578369,0.28387715628192667,0.006914174345095106,0.011303008735156739,0.006914174345095106,-0.04322456874361467
2082,0.7126726335397048,0.8607624156408201,0.7722085823828327,0.014253452670794095,0.017215248312816404,0.014253452670794095,0.05444171647656655
2083,0.4905241957426515,0.8243153690033929,0.21234809886106998,0.00981048391485303,0.016486307380067858,0.00981048391485303,-0.057530380227786004
2084,0.8376445202287057,0.8224540901712029,0.913540326523488,0.016752890404574113,0.016449081803424057,0.016752890404574113,0.08270806530469761
2085,0.060069697893884166,0.5553996269304573,0.28846438025994026,0.0012013939578776835,0.011107992538609146,0.0012013939578776835,-0.04230712394801195
2086,0.4761928462747371,0.605763532319379,0.08294058805555315,0.009523856925494742,0.01211527064638758,0.009523856925494742,-0.08341188238888937
2087,0.7275908584245852,0.40686779990297106,0.3981316221835888,0.014551817168491703,0.008137355998059422,0.014551817168491703,-0.020373675563282248
2088,0.9212142312481771,0.10124734504712207,0.6225185065547848,0.018424284624963542,0.0020249469009424414,0.018424284624963542,0.02450370131095696
2089,0.10020704080896103,0.25204273909810815,0.20576232407243134,0.0020041408161792207,0.005040854781962163,0.0020041408161792207,-0.058847535185513736
2090,0.06207182064547745,0.5602427647980062,0.06867144409762227,0.001241436412909549,0.011204855295960124,0.001241436412909549,-0.08626571118047555
2091,0.07797074836746376,0.40962927105673597,0.6143607206496873,0.0015594149673492752,0.00819258542113472,0.0015594149673492752,0.022872144129937457
2092,0.651581026755524,0.2378122051934548,0.9998700698455036,0.01303162053511048,0.004756244103869096,0.01303162053511048,0.09997401396910073
2093,0.45589196898301065,0.17693310616464253,0.1644014363336571,0.009117839379660214,0.0035386621232928505,0.009117839379660214,-0.06711971273326858
2094,0.9041727825668238,0.5562256428665225,0.6123762929005158,0.018083455651336476,0.011124512857330451,0.018083455651336476,0.022475258580103154
2095,0.9497593051413344,0.2544401496198292,0.2703102851918353,0.01899518610282669,0.005088802992396584,0.01899518610282669,-0.04593794296163294
2096,0.9387474593241798,0.17542274981217654,0.23695419067308876,0.018774949186483595,0.0035084549962435306,0.018774949186483595,-0.052609161865382253
2097,0.07635532238651555,0.9653952700502524,0.04945370155372231,0.001527106447730311,0.01930790540100505,0.001527106447730311,-0.09010925968925554
2098,0.5853661404925924,0.45498397727184325,0.07004865611263289,0.011707322809851848,0.009099679545436865,0.011707322809851848,-0.08599026877747343
2099,0.21449712936720244,0.07064979701947494,0.472224471901478,0.004289942587344049,0.0014129959403894987,0.004289942587344049,-0.0055551056197044035
2100,0.754308537394162,0.40345170206783754,0.4086685821243504,0.015086170747883241,0.00806903404135675,0.015086170747883241,-0.018266283575129917
2101,0.5258301752532624,0.6830975305133573,0.6481197038945111,0.010516603505065248,0.013661950610267147,0.010516603505065248,0.029623940778902225
2102,0.14730351735084146,0.23192827551541362,0.20771978467828622,0.002946070347016829,0.004638565510308272,0.002946070347016829,-0.05845604306434276
2103,0.09901987175832205,0.12768245142575707,0.3481174006282687,0.001980397435166441,0.0025536490285151415,0.001980397435166441,-0.030376519874346267
2104,0.6862131025299221,0.05299899740303371,0.7422748392283436,0.013724262050598441,0.0010599799480606742,0.013724262050598441,0.04845496784566872
2105,0.9729642826553238,0.6057999527615514,0.27559154784711837,0.019459285653106475,0.012115999055231029,0.019459285653106475,-0.044881690430576326
2106,0.23436421466317603,0.006832584129749186,0.5326234281184118,0.004687284293263521,0.00013665168259498374,0.004687284293263521,0.006524685623682358
2107,0.9343942552900705,0.026223301554738954,0.5075451917198507,0.01868788510580141,0.0005244660310947791,0.01868788510580141,0.0015090383439701372
2108,0.28843411069463776,0.9000461395215983,0.1310664270184918,0.005768682213892755,0.018000922790431965,0.005768682213892755,-0.07378671459630164
2109,0.33199769856014105,0.4009127039774628,0.21271051801547203,0.006639953971202821,0.008018254079549257,0.006639953971202821,-0.0574578963969056
2110,0.4212382974869874,0.5069619180520566,0.48133627976937854,0.008424765949739748,0.010139238361041133,0.008424765949739748,-0.0037327440461242924
2111,0.3559539476403192,0.7276996271899763,0.5929318663144014,0.007119078952806383,0.014553992543799526,0.007119078952806383,0.018586373262880287
2112,0.0313145637913439,0.3763336750568642,0.40266773477334084,0.0006262912758268779,0.007526673501137285,0.0006262912758268779,-0.019466453045331834
2113,0.5411474544904332,0.38969587021319874,0.015511367705213441,0.010822949089808664,0.007793917404263975,0.010822949089808664,-0.09689772645895732
2114,0.6037826540415198,0.8835120603134752,0.21983666395511825,0.012075653080830395,0.017670241206269505,0.012075653080830395,-0.05603266720897635
2115,0.19824114471855647,0.4060005166245123,0.4435644545087617,0.00396482289437113,0.008120010332490246,0.00396482289437113,-0.011287109098247662
2116,0.884655767642853,0.5653884299196215,0.16126706459641493,0.017693115352857062,0.011307768598392429,0.017693115352857062,-0.06774658708071701
2117,0.07008192515515865,0.7644708239245502,0.9785618806519157,0.001401638503103173,0.015289416478491006,0.001401638503103173,0.09571237613038315
2118,0.5333115663281368,0.6116723068752753,0.4449447631102348,0.010666231326562737,0.012233446137505505,0.010666231326562737,-0.011011047377953043
2119,0.8151825041149401,0.3154678458690118,0.2950147092857137,0.016303650082298803,0.0063093569173802355,0.016303650082298803,-0.04099705814285726
2120,0.523040461303129,0.8014133181675648,0.32460463366758197,0.01046080922606258,0.016028266363351296,0.01046080922606258,-0.03507907326648361
2121,0.11582808490130447,0.8778536099421943,0.8335898191537895,0.0023165616980260896,0.017557072198843886,0.0023165616980260896,0.0667179638307579
2122,0.3852073206118338,0.41407328283885503,0.5188668076411443,0.0077041464122366765,0.008281465656777101,0.0077041464122366765,0.0037733615282288693
2123,0.2466842551733105,0.3787884001223887,0.839217415064219,0.00493368510346621,0.007575768002447774,0.00493368510346621,0.0678434830128438
2124,0.24569019363770428,0.5542336760647133,0.9809255577197797,0.004913803872754086,0.011084673521294266,0.004913803872754086,0.09618511154395595
2125,0.3974039671016575,0.026799196978694817,0.3497595873772916,0.00794807934203315,0.0005359839395738963,0.00794807934203315,-0.030048082524541678
2126,0.12244966061989804,0.04168325288844488,0.425036860166882,0.0024489932123979608,0.0008336650577688976,0.0024489932123979608,-0.014992627966623595
2127,0.3320508205020475,0.7251648851523543,0.5047899148986161,0.0066410164100409496,0.014503297703047088,0.0066410164100409496,0.0009579829797232265
2128,0.17621923171482068,0.9035169027573167,0.3036368162581111,0.0035243846342964138,0.018070338055146334,0.0035243846342964138,-0.039272636748377776
2129,0.25310422496307816,0.022402742254501673,0.038080789549388316,0.005062084499261563,0.00044805484509003346,0.005062084499261563,-0.09238384209012235
2130,0.39608771479656935,0.2309324090869076,0.17404827835021597,0.007921754295931387,0.004618648181738152,0.007921754295931387,-0.06519034432995681
2131,0.19523608942476456,0.3262013525624715,0.38175604731107404,0.003904721788495291,0.00652402705124943,0.003904721788495291,-0.023648790537785194
2132,0.4725728791974586,0.5781227948708308,0.8585210103616454,0.009451457583949172,0.011562455897416618,0.009451457583949172,0.07170420207232908
2133,0.7415418669439583,0.5639957524459828,0.44689461899113003,0.014830837338879166,0.011279915048919656,0.014830837338879166,-0.010621076201773993
2134,0.04139783006270015,0.6052533836506622,0.2006307713249208,0.000827956601254003,0.012105067673013243,0.000827956601254003,-0.05987384573501584
2135,0.90390946375216,0.6272800344398339,0.34967380214246657,0.0180781892750432,0.012545600688796678,0.0180781892750432,-0.030065239571506686
2136,0.7153572237465471,0.8111921836802665,0.28154211221515946,0.014307144474930943,0.01622384367360533,0.014307144474930943,-0.04369157755696811
2137,0.6721477790931312,0.09798374154915845,0.6404169304316099,0.013442955581862624,0.0019596748309831692,0.013442955581862624,0.028083386086321972
2138,0.640612245705395,0.11873608720055506,0.772573624775372,0.012812244914107901,0.002374721744011101,0.012812244914107901,0.054514724955074395
2139,0.305132041809847,0.6862197346732545,0.46386890324599783,0.00610264083619694,0.01372439469346509,0.00610264083619694,-0.007226219350800434
2140,0.932410106796071,0.8899605321621944,0.799770494669634,0.01864820213592142,0.017799210643243888,0.01864820213592142,0.05995409893392681
2141,0.6009279511270571,0.7288112621179792,0.3490749301405426,0.012018559022541142,0.014576225242359584,0.012018559022541142,-0.030185013971891484
2142,0.895529561592817,0.7093109519796981,0.7151728965562169,0.01791059123185634,0.014186219039593962,0.01791059123185634,0.043034579311243375
2143,0.06724789797505437,0.8458370856590888,0.08170355612074831,0.0013449579595010874,0.016916741713181777,0.0013449579595010874,-0.08365928877585034
2144,0.14502005539462903,0.7924475144416461,0.6866413126511175,0.0029004011078925807,0.015848950288832923,0.0029004011078925807,0.0373282625302235
2145,0.11058096523374594,0.7233285242486331,0.23787220059519498,0.0022116193046749187,0.014466570484972662,0.0022116193046749187,-0.05242555988096101
2146,0.8565713497187677,0.8895461681422412,0.5319610260727262,0.017131426994375355,0.017790923362844824,0.017131426994375355,0.006392205214545244
2147,0.3101285418244508,0.03580390469261907,0.4336361796730652,0.006202570836489016,0.0007160780938523815,0.006202570836489016,-0.013272764065386956
2148,0.25362141129765425,0.4613407659320178,0.9319517779139264,0.005072428225953086,0.009226815318640356,0.005072428225953086,0.08639035558278528
2149,0.7595192544119349,0.3266770443206515,0.09056628753549656,0.015190385088238698,0.00653354088641303,0.015190385088238698,-0.08188674249290069
2150,0.5463703743271376,0.9043880017831495,0.6625825341285657,0.010927407486542752,0.01808776003566299,0.010927407486542752,0.032516506825713144
2151,0.6638446626819005,0.008752976971969195,0.8059143989148944,0.01327689325363801,0.0001750595394393839,0.01327689325363801,0.06118287978297887
2152,0.9943006233996642,0.20283411189747924,0.9170939252270209,0.019886012467993285,0.004056682237949585,0.019886012467993285,0.08341878504540419
2153,0.7996652066240788,0.06087645160475297,0.8966552716604793,0.015993304132481578,0.0012175290320950594,0.015993304132481578,0.07933105433209586
2154,0.07058279026266889,0.14368846660730306,0.8512795367225746,0.0014116558052533778,0.002873769332146061,0.0014116558052533778,0.07025590734451492
2155,0.006213387636052059,0.042123342381179874,0.1730296558959583,0.00012426775272104119,0.0008424668476235974,0.00012426775272104119,-0.06539406882080834
2156,0.9286561902126713,0.7107723057923818,0.9285832295176982,0.018573123804253428,0.014215446115847637,0.018573123804253428,0.08571664590353965
2157,0.7450302569691097,0.3763435421464373,0.896503864050105,0.014900605139382196,0.007526870842928746,0.014900605139382196,0.079300772810021
2158,0.5374462008955996,0.5252710367412704,0.5858312342352162,0.010748924017911991,0.010505420734825409,0.010748924017911991,0.017166246847043244
2159,0.697607284966698,0.0012600078466622477,0.7224690336803457,0.01395214569933396,2.5200156933244956e-05,0.01395214569933396,0.04449380673606913
2160,0.14139712655575876,0.31128728234525593,0.8502522852808304,0.0028279425311151752,0.006225745646905118,0.0028279425311151752,0.07005045705616608
2161,0.6582402851031947,0.9184370734817868,0.4444347875326954,0.013164805702063893,0.018368741469635737,0.013164805702063893,-0.011113042493460923
2162,0.37856968064229823,0.813006667717465,0.4108515459563542,0.007571393612845965,0.0162601333543493,0.007571393612845965,-0.01782969080872916
2163,0.6253088698388687,0.6965346128618348,0.8475372432132419,0.012506177396777373,0.013930692257236697,0.012506177396777373,0.06950744864264838
2164,0.2915841531773926,0.21011388798503083,0.7087742830850209,0.005831683063547853,0.004202277759700617,0.005831683063547853,0.04175485661700418
2165,0.09247169367046293,0.2933022938736174,0.3353143885537666,0.0018494338734092587,0.005866045877472348,0.0018494338734092587,-0.03293712228924668
2166,0.09875406043938961,0.5505039702420231,0.4048318619742064,0.0019750812087877922,0.011010079404840462,0.0019750812087877922,-0.019033627605158723
2167,0.6514973781805022,0.3268153747395073,0.38264304805976923,0.013029947563610046,0.006536307494790145,0.013029947563610046,-0.023471390388046156
2168,0.8953891688457476,0.9412550811047821,0.8499564068095227,0.01790778337691495,0.018825101622095643,0.01790778337691495,0.06999128136190454
2169,0.9863152024155215,0.1852986864686248,0.5260691183488374,0.019726304048310432,0.003705973729372496,0.019726304048310432,0.005213823669767481
2170,0.6338931859625795,0.28857830163516685,0.18754881764081643,0.01267786371925159,0.005771566032703337,0.01267786371925159,-0.06249023647183671
2171,0.3658747342779446,0.6467180729404919,0.9436898140536673,0.007317494685558892,0.012934361458809837,0.007317494685558892,0.08873796281073346
2172,0.17273685396258542,0.6717068153231706,0.4885649291517582,0.0034547370792517088,0.013434136306463411,0.0034547370792517088,-0.0022870141696483604
2173,0.21465460169020423,0.5182074429754724,0.1900106762782462,0.004293092033804085,0.010364148859509448,0.004293092033804085,-0.06199786474435076
2174,0.024454552694397114,0.7572788468310689,0.6233408997290296,0.0004890910538879423,0.015145576936621379,0.0004890910538879423,0.024668179945805925
2175,0.22536939663750544,0.5448171658433154,0.6909981596548703,0.004507387932750109,0.010896343316866309,0.004507387932750109,0.038199631930974066
2176,0.7367495751124664,0.3405564905950622,0.6124943178628897,0.014734991502249328,0.006811129811901244,0.014734991502249328,0.022498863572577934
2177,0.7148412552126308,0.31539290064405123,0.4372707604954459,0.014296825104252616,0.006307858012881025,0.014296825104252616,-0.012545847900910824
2178,0.4972557227820249,0.6992192753827392,0.4569349984450003,0.009945114455640499,0.013984385507654785,0.009945114455640499,-0.008613000310999942
2179,0.6372589286122559,0.24312482690426263,0.5469289194333508,0.012745178572245117,0.004862496538085253,0.012745178572245117,0.009385783886670152
2180,0.45560998794787166,0.22855574470400808,0.7248345954330581,0.009112199758957433,0.004571114894080162,0.009112199758957433,0.044966919086611615
2181,0.8821032946707904,0.2742710378449289,0.31303321754822566,0.01764206589341581,0.005485420756898578,0.01764206589341581,-0.03739335649035487
2182,0.5053100519569458,0.8830133755406233,0.8726348506309828,0.010106201039138916,0.017660267510812466,0.010106201039138916,0.07452697012619657
2183,0.8731436262666841,0.9614973979847808,0.27082420086703307,0.01746287252533368,0.01922994795969562,0.01746287252533368,-0.04583515982659339
2184,0.6944786040799122,0.9004840331299779,0.6439112410666813,0.013889572081598245,0.01800968066259956,0.013889572081598245,0.02878224821333626
2185,0.21481871520363605,0.6618303267831364,0.0006279095392850431,0.004296374304072721,0.013236606535662727,0.004296374304072721,-0.099874418092143
2186,0.8930679087031222,0.0014125756169413028,0.35274138692648127,0.017861358174062446,2.825151233882606e-05,0.017861358174062446,-0.029451722614703746
2187,0.6427142106545912,0.17108888589682159,0.5217639003813994,0.012854284213091824,0.0034217777179364316,0.012854284213091824,0.004352780076279883
2188,0.5964782519521643,0.4429526034161171,0.7089627960458886,0.011929565039043286,0.008859052068322342,0.011929565039043286,0.04179255920917773
2189,0.31309369011695587,0.7049998847582368,0.8266508675532874,0.006261873802339117,0.014099997695164736,0.006261873802339117,0.0653301735106575
2190,0.6802379939672419,0.4494152853918649,0.5430356292862072,0.01360475987934484,0.0089883057078373,0.01360475987934484,0.008607125857241438
2191,0.3305250332121282,0.8680294917068797,0.5769658529231773,0.006610500664242565,0.017360589834137595,0.006610500664242565,0.015393170584635452
2192,0.8797090932494865,0.9115083475989108,0.6051337053750269,0.01759418186498973,0.018230166951978214,0.01759418186498973,0.021026741075005375
2193,0.2770973896450679,0.39341260021679614,0.24397906227456567,0.0055419477929013585,0.007868252004335923,0.0055419477929013585,-0.05120418754508687
2194,0.9461632159754165,0.4268400837975028,0.5577303291296954,0.01892326431950833,0.008536801675950056,0.01892326431950833,0.01154606582593909
2195,0.3511899337838428,0.458248585509908,0.21818230505484604,0.007023798675676856,0.00916497171019816,0.007023798675676856,-0.05636353898903079
2196,0.64795994689437,0.9383880558214969,0.7609130105638091,0.0129591989378874,0.01876776111642994,0.0129591989378874,0.05218260211276182
2197,0.288299155184241,0.29493167646494434,0.9106230410986019,0.00576598310368482,0.005898633529298887,0.00576598310368482,0.0821246082197204
2198,0.3627537299610267,0.1948161463580238,0.37477978297551207,0.0072550745992205345,0.0038963229271604762,0.0072550745992205345,-0.02504404340489759
2199,0.9598518066975077,0.45576504244689975,0.7539321001562683,0.019197036133950154,0.009115300848937994,0.019197036133950154,0.050786420031253665
2200,0.6146628550120093,0.5291882241148362,0.8969451804248725,0.012293257100240188,0.010583764482296724,0.012293257100240188,0.0793890360849745
2201,0.5662247358445192,0.4542354982849488,0.5993632354850967,0.011324494716890383,0.009084709965698975,0.011324494716890383,0.019872647097019348
2202,0.30074322863986913,0.30190249901213173,0.7652162829724322,0.006014864572797382,0.006038049980242635,0.006014864572797382,0.053043256594486436
2203,0.11675503638322615,0.7844607789268504,0.7317742856476613,0.002335100727664523,0.01568921557853701,0.002335100727664523,0.04635485712953227
2204,0.6761038220319165,0.2224537354520698,0.8914043044805212,0.01352207644063833,0.004449074709041397,0.01352207644063833,0.07828086089610425
2205,0.9299510498689296,0.5501139221182869,0.2590758636255973,0.018599020997378594,0.011002278442365739,0.018599020997378594,-0.04818482727488054
2206,0.375347556909685,0.3327334404439122,0.39487953839649426,0.007506951138193701,0.006654668808878244,0.007506951138193701,-0.02102409232070115
2207,0.26487382246858127,0.7212224041527946,0.7464895069881469,0.005297476449371626,0.014424448083055891,0.005297476449371626,0.04929790139762938
2208,0.00449788954856567,0.7351268768618311,0.5674783369485824,8.99577909713134e-05,0.014702537537236621,8.99577909713134e-05,0.013495667389716482
2209,0.5640421425608129,0.33621152448316827,0.5738851710388656,0.011280842851216258,0.006724230489663366,0.011280842851216258,0.014777034207773121
2210,0.8555787449279764,0.5894045955482752,0.9927834878344431,0.017111574898559526,0.011788091910965503,0.017111574898559526,0.09855669756688863
2211,0.051204682897803555,0.7435979216754475,0.6052667385304495,0.0010240936579560711,0.01487195843350895,0.0010240936579560711,0.02105334770608991
2212,0.8385346304861699,0.23187789306439188,0.6008598631077574,0.0167706926097234,0.0046375578612878375,0.0167706926097234,0.020171972621551484
2213,0.4576234433432079,0.2863075412242315,0.7168693809404723,0.009152468866864159,0.005726150824484631,0.009152468866864159,0.043373876188094455
2214,0.2346601624496072,0.9452818763573934,0.05861539508462155,0.004693203248992144,0.018905637527147866,0.004693203248992144,-0.0882769209830757
2215,0.30221227350553725,0.4534902804691765,0.04118075535628274,0.006044245470110746,0.00906980560938353,0.006044245470110746,-0.09176384892874345
2216,0.2429019464380897,0.6003314258480459,0.09913756132456131,0.004858038928761794,0.012006628516960919,0.004858038928761794,-0.08017248773508774
2217,0.9427617789118014,0.30807332659168807,0.9342907676671153,0.018855235578236026,0.006161466531833762,0.018855235578236026,0.08685815353342306
2218,0.35600338641672236,0.9443773413852078,0.6280566315753389,0.007120067728334447,0.018887546827704157,0.007120067728334447,0.025611326315067774
2219,0.04503572829763214,0.24157339283628354,0.307187279934778,0.0009007145659526428,0.004831467856725671,0.0009007145659526428,-0.0385625440130444
2220,0.3698509636003401,0.4991197031524316,0.1279065541744573,0.007397019272006802,0.009982394063048633,0.007397019272006802,-0.07441868916510855
2221,0.7578393289393548,0.20247788636936848,0.9032566298805355,0.015156786578787097,0.00404955772738737,0.015156786578787097,0.0806513259761071
2222,0.21111232823739157,0.8543197785358345,0.24719839649837905,0.004222246564747832,0.01708639557071669,0.004222246564747832,-0.05056032070032419
2223,0.3850683855049237,0.8064943816614635,0.5987517157275658,0.007701367710098475,0.01612988763322927,0.007701367710098475,0.01975034314551316
2224,0.45535863697302037,0.2619892935002658,0.537548435745863,0.009107172739460408,0.0052397858700053155,0.009107172739460408,0.007509687149172595
2225,0.44106125915783356,0.16382566194760173,0.493905623099806,0.00882122518315667,0.003276513238952035,0.00882122518315667,-0.0012188753800387976
2226,0.6691785752660641,0.7116665075503904,0.4373330425699469,0.013383571505321282,0.014233330151007808,0.013383571505321282,-0.012533391486010625
2227,0.7131757092198343,0.30618281332497754,0.8559466471420087,0.014263514184396687,0.006123656266499551,0.014263514184396687,0.07118932942840175
2228,0.6089933284305838,0.28064766876014524,0.39202377476613937,0.012179866568611678,0.005612953375202905,0.012179866568611678,-0.021595245046772127
2229,0.9292137702293739,0.6567369001604488,0.2670274347710392,0.01858427540458748,0.013134738003208976,0.01858427540458748,-0.046594513045792166
2230,0.30621342946637553,0.768223639142279,0.23419073297918958,0.006124268589327511,0.01536447278284558,0.006124268589327511,-0.05316185340416209
2231,0.4654549650087034,0.9649332505217423,0.5852025747094671,0.009309099300174069,0.019298665010434847,0.009309099300174069,0.017040514941893427
2232,0.2611217118603065,0.012005960585455888,0.03089134970659768,0.00522243423720613,0.00024011921170911778,0.00522243423720613,-0.09382173005868047
2233,0.7713706149560124,0.22351999017253088,0.02766309649658294,0.015427412299120249,0.004470399803450618,0.015427412299120249,-0.09446738070068342
2234,0.9217985201305401,0.7592168294344179,0.7246050716525196,0.018435970402610802,0.015184336588688358,0.018435970402610802,0.04492101433050393
2235,0.7237733346301669,0.7404036666558285,0.2617789290484661,0.014475466692603339,0.014808073333116569,0.014475466692603339,-0.04764421419030678
2236,0.24867192807746152,0.5851682816561918,0.9399993208269906,0.004973438561549231,0.011703365633123837,0.004973438561549231,0.08799986416539812
2237,0.8926543217139695,0.625821702074626,0.7884191719611938,0.01785308643427939,0.01251643404149252,0.01785308643427939,0.057683834392238766
2238,0.3336397447028764,0.042119698985202736,0.2061451371137959,0.006672794894057528,0.0008423939797040547,0.006672794894057528,-0.05877097257724082
2239,0.6262400811534384,0.2974870024804779,0.40366388123412067,0.012524801623068769,0.005949740049609558,0.012524801623068769,-0.01926722375317587
2240,0.6529229358259485,0.8654358371498228,0.03225846432348567,0.013058458716518971,0.017308716742996454,0.013058458716518971,-0.09354830713530288
2241,0.0673352637179433,0.1397916665536213,0.5644132640757729,0.0013467052743588658,0.002795833331072426,0.0013467052743588658,0.012882652815154572
2242,0.11243215338182255,0.6484040171415082,0.1798819597823439,0.002248643067636451,0.012968080342830163,0.002248643067636451,-0.06402360804353123
2243,0.2264752760680555,0.36621739885974425,0.7558434758560585,0.00452950552136111,0.007324347977194885,0.00452950552136111,0.0511686951712117
2244,0.6036488304150679,0.16020895385641754,0.5559080708318407,0.012072976608301358,0.0032041790771283507,0.012072976608301358,0.011181614166368137
2245,0.35108597142790865,0.5909644580361663,0.975904237613819,0.007021719428558173,0.011819289160723325,0.007021719428558173,0.09518084752276379
2246,0.5444496534895666,0.7876709549913107,0.5596903279524009,0.010888993069791334,0.015753419099826214,0.010888993069791334,0.011938065590480185
2247,0.21302002508775764,0.7692875513718898,0.20399426663055775,0.004260400501755153,0.015385751027437795,0.004260400501755153,-0.059201146673888455
2248,0.8202939495175176,0.5795980370672768,0.41491228970992455,0.016405878990350353,0.011591960741345535,0.016405878990350353,-0.01701754205801509
2249,0.07144880677157484,0.6162020159403339,0.013078060023971605,0.0014289761354314967,0.012324040318806677,0.0014289761354314967,-0.09738438799520568
2250,0.3183403876016492,0.5470492389051534,0.14800906328109298,0.006366807752032984,0.010940984778103069,0.006366807752032984,-0.07039818734378141
2251,0.6851444830223128,0.5944187690084263,0.3040915466305466,0.013702889660446256,0.011888375380168527,0.013702889660446256,-0.039181690673890684
2252,0.7525242151149446,0.24837598269155503,0.5007736392170568,0.015050484302298892,0.0049675196538311005,0.015050484302298892,0.00015472784341135083
2253,0.3759265983526616,0.3641439764394423,0.32713603308308836,0.007518531967053233,0.007282879528788846,0.007518531967053233,-0.03457279338338233
2254,0.8579908207558442,0.4654644149403925,0.29445193198095776,0.017159816415116883,0.00930928829880785,0.017159816415116883,-0.04110961360380845
2255,0.05402484534419372,0.6294836102914909,0.14457913155266233,0.0010804969068838744,0.012589672205829818,0.0010804969068838744,-0.07108417368946754
2256,0.23193304030057138,0.054269330251028425,0.6971902274769757,0.004638660806011428,0.0010853866050205686,0.004638660806011428,0.03943804549539514
2257,0.21274793397751335,0.9845731608138936,0.9397978365611425,0.004254958679550267,0.019691463216277873,0.004254958679550267,0.0879595673122285
2258,0.9237531665891595,0.9268469238937711,0.5457703837972887,0.01847506333178319,0.018536938477875423,0.01847506333178319,0.009154076759457742
2259,0.9644923099691681,0.24140823862500127,0.6404991107128498,0.019289846199383363,0.004828164772500025,0.019289846199383363,0.028099822142569966
2260,0.8640698685690787,0.29138980403222714,0.9184032521174907,0.017281397371381575,0.005827796080644543,0.017281397371381575,0.08368065042349815
2261,0.5268916037866034,0.9104329945081643,0.9260470265612587,0.010537832075732069,0.018208659890163285,0.010537832075732069,0.08520940531225174
2262,0.30018922816502247,0.5752161989333292,0.378938686620091,0.0060037845633004495,0.011504323978666584,0.0060037845633004495,-0.0242122626759818
2263,0.41160324650734215,0.7250185465583318,0.515893605326627,0.008232064930146842,0.014500370931166635,0.008232064930146842,0.0031787210653253964
2264,0.26504783395951403,0.8854412644760984,0.9596185654017776,0.005300956679190281,0.01770882528952197,0.005300956679190281,0.09192371308035552
2265,0.8034793192558756,0.8580333447243338,0.9154789581048419,0.01606958638511751,0.017160666894486677,0.01606958638511751,0.08309579162096839
2266,0.7201406796243405,0.796158634342871,0.1661187689982938,0.01440281359248681,0.01592317268685742,0.01440281359248681,-0.06677624620034124
2267,0.7934704706850231,0.352136965308136,0.2960752166475935,0.01586940941370046,0.007042739306162719,0.01586940941370046,-0.0407849566704813
2268,0.40085415624478415,0.28852764877487924,0.6071198152167482,0.008017083124895684,0.005770552975497585,0.008017083124895684,0.021423963043349637
2269,0.08685427827507863,0.6421241000935721,0.2689095906265633,0.0017370855655015726,0.012842482001871443,0.0017370855655015726,-0.046218081874687345
2270,0.391838533201328,0.1278642548494603,0.19273188164679833,0.00783677066402656,0.002557285096989206,0.00783677066402656,-0.061453623670640334
2271,0.9494857788403949,0.38623290256806286,0.7583053698584753,0.018989715576807897,0.007724658051361258,0.018989715576807897,0.05166107397169506
2272,0.06257347308651462,0.5015423737505819,0.431542538679494,0.0012514694617302925,0.010030847475011637,0.0012514694617302925,-0.013691492264101202
2273,0.8645779401901655,0.16644216697422165,0.5468859796656848,0.01729155880380331,0.003328843339484433,0.01729155880380331,0.009377195933136951
2274,0.3990900502465681,0.875183519127424,0.9947493127527773,0.007981801004931361,0.01750367038254848,0.007981801004931361,0.09894986255055548
